,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
10,The Painter and the Thief,2020,ActionDocumentary,7.6 / 10,https://yts.rs/movie/the-painter-and-the-thief-2020," Young Czech artist Barbora Kysilkova relocates from Berlin to Oslo to launch her career as a painter. In April of 2015, her two most valuable, large-format paintings are stolen - with care - in broad daylight from the windowfronts of Galleri Nobel in Oslo's city center. Desperate for answers about the theft of her paintings, Barbora is presented with an unusual opportunity to reach out to one of the men involved in the heist - Norwegian career criminal, Karl-'Bertil' Nordland. Filmmaker Benjamin Ree begins to document the story after Barbora unbelievably invites her thief to sit for a portrait, capturing the unlikely relationship that ensues as the equally damaged duo find common ground and form an inseparable bond through their mutual affinity for art. —Mae Moreno ",3939
11,Il Posto,1961,Drama,8 / 10,https://yts.rs/movie/il-posto-1961," Domenico and Antonietta are two suburban Italian youths who meet while seeking ""a job for life"" from a big city corporation. After a bizarre screening process made up of written exams, physical agility exercises, and interview questions such as ""Do you drink to forget your troubles?"" (Domenico and Antonietta are no older than 17 or 18), they land jobs in the ""Technical Division"" and ""Typing Services"" respectively. From there, Domenico works as an underutilized errand boy until a clerk position is vacated by the death of an older employee. Domenico finally takes his place in a room of 12 other clerks with a manager overseeing them from a desk at the head of the room. The film ends as Domenico ponders his fate, from behind his tiny desk at the back of the small windowless room, listening to the sound of the mimeograph machine as it runs off carbon copies next to the manager's desk. —Alex M. Dunne ",1616
12,Quitters,2015,ComedyDrama,5.3 / 10,https://yts.rs/movie/quitters-2015," Quitters tells the story of the Raymans, a wealthy Jewish family that's falling apart. The son, Clark, is a bright and curious high schooler with a talent for manipulation. As his mother May enters treatment for a pill addiction, and he and his father Roger stop getting along, Clark thinks about running away from home. He just needs to decide where to go. ",1212
13,Bastille - ReOrchestrated,2021,Documentary,8.5 / 10,https://yts.rs/movie/bastille-reorchestrated-2021," A bracingly honest new documentary sourced from hundreds of hours of unseen archive and all-new conversations captured during the pandemic, the film features open and frank insights from each band member plus collaborators inextricably linked to the group's orchestral adventures. ",1717
14,Calm Before,2021,ActionThriller,2.6 / 10,https://yts.rs/movie/calm-before-2021," A Husband and Wife on the brink of divorce are trapped at a Lake House on their anniversary and are forced to confront their demons, both real and imaginary. ",13635
15,The New York Times Presents Framing Britney Spears,2021,Documentary,6.9 / 10,https://yts.rs/movie/the-new-york-times-presents-framing-britney-spears-2021," Britney Spears hasn't been able to fully live her own life for 13 years, stuck in a court-sanctioned conservatorship. A new documentary by The New York Times examines what the public might not know about the pop star's court battle with her father for control of her estate. It also explores the fervent fan base that is convinced Spears should be liberated from the conservatorship, and re-examines the media's handling of one of the biggest pop stars of all time. ",24947
16,What We Don't Say,2019,DramaRomance,6.4 / 10,https://yts.rs/movie/what-we-dont-say-2019," Ben, an aspiring cartoonist is closed off from a recent breakup. While lost in self doubt he meets vivacious and free spirited Juliette. They have an instant connection but she also has plans to move away soon. Regardless, the two decide to spend time together while they can. As their love for each other grows, their time together dwindles and they have to face that love may not be enough for her to stay. ",1313
17,Vinny the Chin: The Long Island Legend,2011,ActionDocumentary,5.5 / 10,https://yts.rs/movie/vinny-the-chin-the-long-island-legend-2011," ""Vinny the Chin -- viral video star and self-proclaimed hottest Guido on the planet - goes through his seasonal ritual of preparing the whole winter to party in the Hamptons Memorial Day Weekend this summer. This documentary on Vinny takes you on his all-consuming journey, filming all the """"highs"""" and lows as Vinny takes you inside his world, showing you where he grew up, who he hangs with, and all the obstacles he faces every year to look great for the summer time. It captures every ridiculous antic, mishap, insult and casualty that crosses the New York native's path. The documentarians are constantly dragged along and forced to keep up with Vinny's self-destructive lifestyle, ego, emotions, and outbursts. Will Vinny prepare in time to show off his muscles at the beach club Memorial Day Weekend? The cameras catch all of the private and public moments as """"The Chin"""" leads the world on adventure they'll never forget. Get Big, Get Tan, and come party with the Long Island Legend....... ",2323
18,Necropath,2018,ActionHorror,3.3 / 10,https://yts.rs/movie/necropath-2018," A mentally deranged maniac stalks victims to fulfill his drug addiction and sedate psychosis until he becomes the victim of an unexpected invasion of the undead. This is a prototype film, to be used to present for future larger production. ",505
19,The Rescue,2020,Action,6.1 / 10,https://yts.rs/movie/the-rescue-2020," A serious accident occurred on an offshore drilling platform, which may sink at any time. All members of the Transportation Emergency Response Team heads to location the moment they hear the alarm. With the time counting down, captain Gao Qian leads the helicopters fly into the explosion and fiercely burning fire, targeting at the platform. Together with his team member Zhao Cheng, Gao Qian gets into the platform in the most dangerous way with only one goal - to save the survivors. —Canon y mus ",14241
0,Squared Love,2021,ComedyRomance,5 / 10,https://yts.rs/movie/squared-love-2021," A celebrity journalist and renowned womanizer starts to rethink his life choices after he falls for a mysterious model who leads a double life. ",4848
1,Final Dance,2015,ActionDrama,6.7 / 10,https://yts.rs/movie/final-dance-2015," Julia, a beautiful, naive nineteen year old dance student encounters Vikka, a forty year old homeless man at a local restaurant. Curious, she befriends him and discovers he was once a great stage actor and dancer in Russia before he immigrated to America in search of fame and fortune. Vikka's dream never materialized, but his love of dance continues and becomes inspired by the young woman who is falling in love with him. ",3434
2,My Autopsy,2020,Drama,5.6 / 10,https://yts.rs/movie/my-autopsy-2020," My Autopsy is a story of the progression of a woman's strength as she journeys to escape the invisible chains of a past abusive relationship. ",404
3,Maddman: The Steve Madden Story,2017,ActionBiography,6.6 / 10,https://yts.rs/movie/maddman-the-steve-madden-story-2017," Witness the incredible rise, fall, and resurrection of Steve Madden, the man who launched a billion dollar fashion empire and whose branded shoes are in the closet of practically every woman under 30 in America. The film recounts how Madden rebuilt his life following imprisonment because of his entanglement with the infamous Wolf of Wall Street, Jordan Belfort. ",3232
4,Red Dot,2021,ActionDrama,5.5 / 10,https://yts.rs/movie/red-dot-2021," When Nadja becomes pregnant, they make an attempt to rekindle their relationship by traveling to the north of Sweden for a hiking trip but soon their romantic trip turns into a nightmare. ",21008
5,Toryboy the Movie,2010,BiographyDocumentary,7.3 / 10,https://yts.rs/movie/toryboy-the-movie-2010," Grierson Award Nominated Documentary Feature. Against all the odds, film-maker and Labour voter John Walsh becomes a Conservative Candidate for a seat in a Labour heartland during the British 2010 General Election Campaign. What he uncovers is a place where intimidation and neglect have scarred a town that politics has forgotten. He goes on a quest to find the local absentee Labour Member of Parliament. Using his insights as a candidate and animation techniques, ToryBoy is a political satire that cuts to the heart of the current British anger over politicians who have exploited a system for years. Working with news footage, animation and film from the campaign shot over six months, ToryBoy is a unique insight into the political culture of one of the worlds oldest democracies. ",3434
