,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
4,A Band Called Death (2012),2012,ActionBiography,7.5 / 10,https://yts.rs/movie/a-band-called-death-2012-2012," Before Bad Brains, the Sex Pistols or even the Ramones, there was a band called Death. Punk before punk existed, three teenage brothers in the early '70s formed a band in their spare bedroom, began playing a few local gigs and even pressed a single in the hoped of getting signed. But this was the era of Motown and emerging disco. Record companies found Death's music - and band name - too intimidating, and the group were never given a fair shot, disbanding before they even completed one album. Equal parts electrifying rockumentary and epic family love story, A Band Called Death chronicles the incredible fairy-tale journey of what happened almost three decades later, when a dusty 1974 demo tape made it way out of the attic and found an audience several generations younger. Playing music impossible ahead of its time, Death is now being credited as the first black punk band (hell...the first punk band!), and are finally receiving their long overdue recognition as true rock pioneers. —Drafthouse Films ",3232
5,Middle of Nowhere,2008,ActionComedy,6.5 / 10,https://yts.rs/movie/middle-of-nowhere-2008," Summer in a small southern town: Grace wants to go to college, but her feckless mom has poisoned that well (no student loans because mom has welshed on credit cards in Grace's name). Dorian wants to escape from his snobbish adoptive parents. They team up to sell marijuana - she hopes for enough to go to college. Both investigate family secrets, and things get complicated when Dorian falls for her, Grace falls for someone else, and Grace's 15-year-old sister behaves badly. Can Dorian find independence and Grace get to college? And what constitutes a family, anyway? ",10100
6,The Darkness,2021,Horror,4.3 / 10,https://yts.rs/movie/the-darkness-2021," Dorcha tells a curious talk about Death, Demon and Deception channelled through Changelings, Witch craft and everything in between.. ",11211
7,Dark State,2021,ActionCrime,3.3 / 10,https://yts.rs/movie/dark-state-2021," An investivative reporter must choose between helping expose the truth or accepting that the world is ruled by a global network of ruthless insiders determined to wield power over all of mankind in a coming Dark State. ",9595
8,Jack Walker (2021),2021,Action,4.3 / 10,https://yts.rs/movie/jack-walker-2021-2021," Once Jack Walker was Germany's greatest action star, the hero of countless Germanic martial arts and action adventures, women wanted him and men wanted to be him, the world was his for the taking and he was the King of the action genre, filling cinemas with his adventures onscreen and the tabloids with his adventures off-screen.But success can be a fickle mistress and over the years its turned its back on Jack, firstly his films began to stop playing in the cinema and his appearances in the papers was for the wrong reasons, he then became the King of Direct to Video, but the budgets have gotten smaller and his stardom has faded, not helped by his ego and eccentricities, and now he's not even the King of DTV, he's barely holding on to any title but ""has been'.Now the studios no longer answer his calls, while he avoids calls from the people he owes money to, with his debts mounting and no better offer on the table, Jack reluctantly agrees to star in a low budget action comedy, its nothing more than a student film really, but hey a pocketful of cash, a warm bed, an attractive co-star and a crew made up of ""Jack Walker Fans"" is better than nothing right? So at least his ego will be fed.But little do the cast and crew know the isolated location they have chosen for the film, has been taken over by a gang of real life criminals, and this time the bullets, the knives and the fights are for real. There is no take two this time!Jack Walker will have to draw upon all of his reel life action movie expertise to try and keep himself and the crew safe, and maybe this time, just for once, Jack Walker can save the day and his friends for real, and become the real life hero he's always wanted to be! ",9696
9,Wrong Place Wrong Time,2021,ActionComedy,0 / 10,https://yts.rs/movie/wrong-place-wrong-time-2021," Having lost everything, David leaves memories of a London police cell behind him and heads for Marbella in Spain with it's promise of adventure and fun. Little does David know, he's about to be thrust into the most terrifying time of his life! ",14342
10,The Abyss,1989,ActionAdventure,7.5 / 10,https://yts.rs/movie/the-abyss-1989," Formerly married petroleum engineers who still have some issues to work out. They are drafted to assist a gung-ho Navy SEAL with a top-secret recovery operation: a nuclear sub has been ambushed and sunk, under mysterious circumstances, in some of the deepest waters on Earth. ",113442
11,Little Sister,2016,ComedyDrama,6.3 / 10,https://yts.rs/movie/little-sister-2016," Young nun Colleen is avoiding all contact from her family, returning to her childhood home in Asheville NC, she finds her old room exactly how she left it: painted black and covered in goth/metal posters. ",8282
12,Sexy Evil Genius,2013,ActionComedy,5.7 / 10,https://yts.rs/movie/sexy-evil-genius-2013," A dark comedy about an eclectic group of strangers invited to a downtown bar by a mutual ex-lover, Nikki Franklyn, a maddeningly sexy, unpredictable and possibly insane young woman who's recently gotten out of prison for murdering her last ex-boyfriend. The party really gets started when Nikki herself arrives, hauling her latest lover and fiancee, the morally challenged lawyer who'd been handling her case. She's mysterious about her intentions and her current and former lovers soon realize they are all caught in one of her brilliant, mischievous mind-games with possible deadly consequences. By the night's end, revenge will be had, new romance will bloom, and Nikki will have delivered on her reputation as the sexy evil genius. —Anonymous ",5454
13,Criminal Law (1988),1988,ActionCrime,5.7 / 10,https://yts.rs/movie/criminal-law-1988-1988," A rising young attorney successfully defends a man accused of murder, only to have the same type of murder then happen again. Right away the previously defended man hires the attorney again, and although the attorney is quite certain that he is the killer, he agrees to again defend him... much to the consternation of his friends. However, he explains that by being his attorney he will be better able to catch the man in a mistake... and on this the rest of the film develops, with the killer playing a cat and mouse game with the attorney until, at last, they both must recognize that they are not all that different. —BOB STEBBINS ",4242
14,Adolescents of Chymera (2021),2021,ActionDrama,3.9 / 10,https://yts.rs/movie/adolescents-of-chymera-2021-2021," Based on actual events about the harsh realities of teenagers living life in a group home (where over 100,000 American juveniles live each year). The story: Roy (Josh Keaton), a new kid and artist from the suburbs is tested by Daryl (Carl Gilliard), the group home leader and his military style rules, a forbidden romance with Laura (Chloe Taylor), his streetwise and reactionary roommate (Danny Arroyo), and his own troubled past as he tries to survive until 'graduation day'. In the end, only his art can save his dreams of love, hope and freedom. —Publicist ",6868
15,Gunless (2010),2010,ActionComedy,6.5 / 10,https://yts.rs/movie/gunless-2010-2010," A quiet and peaceful community in the Dominion of Canada is shaken up by the arrival of a wounded and stinky gun-toting American cowboy, simply known as The Montana Kid, wanted for the alleged killing of seven men. A subsequent clarification reveals that his real name is Sean Rafferty, and he admits to killing, not seven, but eleven men. Things only get worse after Sean gets in the bad books of the local militia, and with armed bounty hunters hot on his trail, challenges the local unarmed blacksmith, Jack Smith, to a duel - wild west style! —rAjOo ([email protected]) ",6666
16,Treasure Island (1934),1934,ActionAdventure,7.1 / 10,https://yts.rs/movie/treasure-island-1934-1934," Former pirate Billy Bones boards at the seaside inn operated by Jim Hawkins and his mother and confides his dread of discovery by his old cohorts to the young boy. After Bones' death, Jim shares his treasure map with the reputable gentry, Dr. Livesey and Squire Trelawney, who organize an expedition to recover the buried loot. Long John Silver, a charming but ruthless rogue, is able to infiltrate the ship with his pirate co-conspirators and mercilessly murders loyal crew members. In the subsequent struggle with the mutineers over the buried gold, half-witted marooned pirate Ben Gunn may hold the key to victory. —Gabe Taverney ([email protected]) ",7373
17,The Pedal Movie (2021),2021,ActionDocumentary,7.4 / 10,https://yts.rs/movie/the-pedal-movie-2021-2021," A Documentary about the history, culture, and sound of guitar effects pedals, told by the builders who build them and the artists who use them. ",14039
18,The Advocate's Devil (TV Movie 1997),1997,CrimeDrama,5.7 / 10,https://yts.rs/movie/the-advocates-devil-tv-movie-1997-1997," A charismatic basketball star (Holt McCallany) is accused of rape. A lawyer (Ken Olin) in need of a big win is brought in to get the star off. The lawyer wins the case, but along the way he discovers that the player may not be as innocent as he leads on to the public. Then things get worse when he discovers the player has led his teen-age daughter to a hotel room for a ""special"" birthday party for her. —John Sacksteder ",4343
19,Living on One Dollar,2013,ActionAdventure,7.3 / 10,https://yts.rs/movie/living-on-one-dollar-2013," An award-winning film that has been called ""A Must Watch"" by Nobel Laureate Muhammad Yunus and Director of The Hunger Games, Gary Ross. Living on One Dollar follows the journey of four friends as they set out to live on just $1 a day for two months in rural Guatemala. They battle hunger, parasites, and extreme financial stress as they attempt to survive life on the edge. An unimaginable reality for most young Americans, the challenges they face are real and plague over 1.1 billion people around the world. While the friends quickly learn there are no easy answers, the generosity and strength of Rosa, a 20 year old woman, and Chino, a 12 year old boy, give them resilient hope that there are effective ways to make a difference. ",7070
