,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
6,A Safe Place,2020,ActionComedy,7.2 / 10,https://yts.rs/movie/a-safe-place-2020," 17, Albion Street is home to three vulnerable adults with mental health conditions. KEVIN is autistic (pathological demand avoidance syndrome), obsessed with bicycles, football, and washing cars for money. He repeatedly tampers with the bicycle of LUKE JONES, Kevin's favourite support worker at 17, Albion Street and whom Kevin considers his best friend. After repeated warnings not to touch Luke's bike, Kevin's meddling finally causes an accident which puts Luke in the hospital. Kevin now must confront the repercussions of his behaviour as he no longer has Luke around to take him bowling, to football games, and to the park to play football. EARL is a paranoid schizophrenic who is in financial debt to a local wannabe gangster, FRANK LYLE, who demands that Earl steal the safe from 17, Albion Street to repay his debts. Frank takes Kevin bowling so Kevin doesn't spoil the plot to steal the safe. Earl steals the safe but instead of giving it to Frank he goes on the run with the safe in the community hiding from Frank and contemplating his next move, and what to do with the safe? Teddy is autistic, non-verbal, and usually wears a mask. He keeps to his room and has problems with human associations, and is fixated by comic books. The manager of 17, Albion Street insists that Teddy leave his room and spend more time in the community. In the local park, with a support worker by his side, he spies a a young boy reading a comic book, snatches it and runs off and hides in the community. He imagines himself a comic book hero and eventually encounters an old support worker of 17, Albion Street, DIANA, whom he trusts and who takes him to her home and he becomes a missing person. ",7878
7,#Lucky Number,2015,ActionComedy,5 / 10,https://yts.rs/movie/lucky-number-2015," Based on a true story, an aspiring New York City sportscaster's life is on the slow track until he serendipitously gets the old cell phone number of a basketball superstar. Will the number be his ticket to success or a path to destruction? ",5151
8,The Last Hot Lick,2017,DramaMusic,7.2 / 10,https://yts.rs/movie/the-last-hot-lick-2017," Jack Willits is a washed-up musician on an endless tour, desperate to recapture the fleeting fame he experienced in the 1970s. When he meets a mysterious woman, he believes her beautiful voice is the key to his success; but she has a secret that could threaten Jack's plan. Set in the rural Pacific Northwest of the United States, The Last Hot Lick weaves documentary elements into the narrative to reveal a unique look at American life. ",4343
9,One Life at a Time,2020,ActionDrama,4.7 / 10,https://yts.rs/movie/one-life-at-a-time-2020," Featuring Dean Cain and Luke Schroder, One Life at a Time highlights both the importance of awareness and the misconceptions of homelessness in West Michigan, in addition to having an historical nod to Mel Trotter. ",3939
10,Madhouse,2004,ActionHorror,5.5 / 10,https://yts.rs/movie/madhouse-2004," The psychiatric intern Clark Stevens comes to Cunningham Hall, a mental health facility administrated by Dr. Franks, for a training period before his graduation from medical college. He gets close to the resident Sara and to Ben London, a dangerous patient lodged in cell 44 in the basement of the clinic. Clark becomes intrigued with a boy, who seems to be a ghost, and finds that Dr. Franks does not use real medication in the patients. A further investigation shows hidden dark secrets in the clinic. ",6060
11,Los territorios,2017,Drama,5.4 / 10,https://yts.rs/movie/los-territorios-2017," The film follows the journey of Ivan, the son of an important Argentine journalist who, after the attack on the Charlie Hebdo newspaper in Paris, goes in search of different geopolitical events and conflicts around the world. ",2727
12,Turbo: A Power Rangers Movie,1997,ActionAdventure,3.7 / 10,https://yts.rs/movie/turbo-a-power-rangers-movie-1997," The legendary Power Rangers must stop the evil space pirate Divatox from releasing the powerful Maligore from his volcanic imprisonment on the island of Muranthias, where only the kindly wizard Lerigot has the key to release him. The hope of victory lies in the Ranger's incredible new Turbo powers and powerful Turbo Zords. ",8686
13,Shinobi no mono: Shin kirigakure Saizô,1966,ActionDrama,7.1 / 10,https://yts.rs/movie/shinobi-no-mono-shin-kirigakure-saizo-1966," The dream of Tokugawa Ieyasu has come true: together with his son Hidetada he rules all over Japan. ",3636
14,Qlimax: The Source (2020),2020,ActionMusic,7.5 / 10,https://yts.rs/movie/qlimax-the-source-2020-2020," Embark on a journey into sound through the mystical world of Qlimax. An immersive audiovisual hardstyle trip that lets you follow the ways of The Source. Do you have what it takes to fulfill your destiny? ",11110
15,Asura Guru (2020),2020,ActionCrime,3.3 / 10,https://yts.rs/movie/asura-guru-2020-2020," Shakti, who becomes obsessed with money from childhood, goes on to become a tech-savvy thief. However, he becomes a changed man due to certain circumstances when cops nab him. ",7070
16,The Painted Veil,1934,ActionDrama,6.6 / 10,https://yts.rs/movie/the-painted-veil-1934," In Austria, Katrin is lonely after her sister's marriage and she agrees to marry her father's research associate Dr. Walter Fane. Fane takes her to China but constantly ignors her in favour of his medical research. Lonely Katrin has an affair with Jack Townsend of the British Embassy. When it is discovered by Walter he becomes very bitter. Fane travels to fight a cholera epidemic and Katrin goes with him and helps. They grow closer together than ever before but Walter is knifed in a riot incited by the burning of a cholera infested town. Now their new found happiness will depend on Walter's survival. —Gary Jackson ",4444
17,House of D,2004,ActionComedy,6.9 / 10,https://yts.rs/movie/house-of-d-2004," On their son Odell's 13the birthday, graphic artist Tom Warszaw finally confesses to his wife why he fled Greenwich Village, NYC at that age to Paris. As a schoolboy, naturally sensitive, considerate Tommy was best buddy with 'adult' half-wit Pappass, father Duncan's Catholic school's assistant janitor. Smothered by his dependent mother, a dumb orderly, Tommy got 'parental advice' from a women's prison inmate. Together with Pappas, he saves up tips from their butchery delivery rounds. One night, Pappas steals the bike they were saving for. Tommy tries to take the blame, but ends up expelled as if the instigator. Even more tragic consequences follow. —KGF Vissers ",5858
18,Mr. Nanny,1993,ActionComedy,3.8 / 10,https://yts.rs/movie/mr-nanny-1993," A friend persuades the former wrestling star Sean to do a job as bodyguard for the two kids of top manager Frank Mason - someone is threatening him to get the plans for a secret micro chip. But when Sean arrives at his house it turns out that he'll not only have to bodyguard the spoiled brats, but also be their nanny, since they again scared away their former one. From then on he's occupied more protecting himself from the kids than them from the villain. ",5656
19,Numb,2007,ActionComedy,6.6 / 10,https://yts.rs/movie/numb-2007," Hudson Milbank is a successful Hollywood screenwriter who suddenly, strangely, finds himself without any emotional feelings. He tries doctor after doctor and shrink after shrink, but nothing works. The Golf Channel, lesbian exercise classes, and a dizzying variety of pills get him through the day but don't quite solve his problem. His writing partner tries everything to get him back to normal, but it's not until Hudson meets Sara that he finds a real motivation to get better and actually start feeling again. From the writer of Deuce Bigalow comes NUMB, a romantic comedy following an unusual man looking for strange love. —Anonymous ",6666
0,Highlander: The Source,2007,ActionAdventure,3.1 / 10,https://yts.rs/movie/highlander-the-source-2007," The world is falling into chaos. As he roams a crumbling city, Duncan MacLeod, the Highlander, remembers happier times before the love of his life left... Hopeless and alone, MacLeod finds his way to a band of immortal companions, including his mysterious friend Methos, and a mortal, Watcher Joe Dawson. Together this small group sets out on a quest to find the origin of the first Immortal and The Source of their immortality. ",6666
